account_id,customer_id,account_type,account_open_date,branch_id,current_balance,account_status
ACC003421,CUST02690,Current,2024-03-11,BR0037,78549.06,Inactive
ACC003422,CUST00105,Savings,2025-04-10,BR0041,11312.5,Active
ACC003423,CUST02179,Savings,2024-05-07,BR0040,76543.54,Active
ACC003424,CUST01782,Current,2022-02-04,BR0040,55108.31,Active
ACC003425,CUST02236,Current,2026-04-13,BR0020,175177.78,Active
ACC003426,CUST04713,Salary,2020-08-20,BR0041,12541.32,Active
ACC003427,CUST02647,Salary,2021-08-24,BR0027,4707.74,Active
ACC003428,CUST03943,Current,2022-12-16,BR0006,12009.01,Blocked
ACC003429,CUST02042,Salary,2024-06-02,BR0002,28300.2,Active
ACC003430,CUST01362,Current,2025-10-27,BR0050,23620.15,Active
ACC003431,CUST02468,Current,2022-06-11,BR0047,13737.36,Active
ACC003432,CUST03299,Current,2021-02-26,BR0001,2228.23,Active
ACC003433,CUST01662,Savings,2024-04-14,BR0039,38738.13,Active
ACC003434,CUST04708,Savings,2025-03-25,BR0046,234876.09,Inactive
ACC003435,CUST00456,Current,2021-05-09,BR0020,38449.52,Active
ACC003436,CUST03331,Savings,2019-10-09,BR0042,45750.71,Active
ACC003437,CUST01194,Current,2025-06-23,BR0033,43780.09,Active
ACC003438,CUST02662,Current,2023-04-21,BR0017,35470.48,Active
ACC003439,CUST00431,Salary,2020-04-29,BR0019,67372.97,Active
ACC003440,CUST02037,Savings,2022-06-12,BR0026,35399.34,Active
ACC003441,CUST04905,Savings,2025-02-24,BR0047,15135.34,Active
ACC003442,CUST00502,Salary,2021-09-27,BR0028,8474.47,Active
ACC003443,CUST02980,Current,2023-09-24,BR0037,16337.72,Active
ACC003444,CUST01610,Current,2019-10-29,BR0015,32111.05,Active
ACC003445,CUST03279,Salary,2020-06-30,BR0002,15073.6,Active
ACC003446,CUST01737,Salary,2020-10-02,BR0050,32119.11,Active
ACC003447,CUST01501,Salary,2026-01-09,BR0023,37308.64,Active
ACC003448,CUST03841,Salary,2025-11-13,BR0045,59863.09,Active
ACC003449,CUST03742,Savings,2021-11-05,BR0016,102678.08,Active
ACC003450,CUST04186,Savings,2021-02-01,BR0015,24187.93,Active
ACC003451,CUST03944,Savings,2025-03-29,BR0018,4585.56,Active
ACC003452,CUST01706,Savings,2022-02-19,BR0012,14557.7,Blocked
ACC003453,CUST03467,Current,2025-05-13,BR0007,23222.46,Active
ACC003454,CUST01250,Current,2021-11-01,BR0049,2433.48,Active
ACC003455,CUST02077,Savings,2023-03-09,BR0041,116587.51,Active
ACC003456,CUST03067,Savings,2021-01-09,BR0046,26130.37,Active
ACC003457,CUST01289,Savings,2023-04-11,BR0016,34808.73,Active
ACC003458,CUST00368,Current,2021-05-21,BR0005,113394.91,Active
ACC003459,CUST01029,Savings,2025-11-07,BR0009,10340.55,Active
ACC003460,CUST00233,Current,2021-01-16,BR0046,43864.05,Active
ACC003461,CUST02921,Current,2022-09-21,BR0035,19305.84,Active
ACC003462,CUST00444,Salary,2020-06-24,BR0018,17660.68,Active
ACC003463,CUST00429,Current,2026-02-27,BR0010,8719.95,Active
ACC003464,CUST02451,Current,2022-02-08,BR0026,162547.23,Active
ACC003465,CUST00645,Salary,2022-04-13,BR0040,14036.27,Active
ACC003466,CUST03050,Savings,2024-04-05,BR0009,50988.59,Active
ACC003467,CUST04184,Savings,2025-07-13,BR0032,2321.55,Active
ACC003468,CUST00618,Salary,2024-04-25,BR0006,90761.12,Active
ACC003469,CUST02829,Savings,2025-01-31,BR0023,77858.89,Active
ACC003470,CUST01829,Salary,2020-03-26,BR0045,24758.42,Active
ACC003471,CUST02081,Savings,2020-04-18,BR0040,16775.4,Active
ACC003472,CUST03854,Savings,2020-12-21,BR0022,35596.41,Active
ACC003473,CUST02573,Current,2020-09-06,BR0032,343364.83,Inactive
ACC003474,CUST03214,Current,2019-09-05,BR0015,2654.78,Active
ACC003475,CUST04219,Salary,2021-09-08,BR0042,56299.05,Active
ACC003476,CUST02275,Current,2020-03-17,BR0016,7376.53,Active
ACC003477,CUST03528,Savings,2026-04-10,BR0048,21506.23,Active
ACC003478,CUST00610,Salary,2026-03-15,BR0043,16359.17,Active
ACC003479,CUST02988,Salary,2026-05-29,BR0028,13174.23,Active
ACC003480,CUST01077,Savings,2026-02-06,BR0050,21751.58,Active
ACC003481,CUST03571,Savings,2021-12-12,BR0021,5647.65,Active
ACC003482,CUST01261,Savings,2021-03-04,BR0021,75736.58,Active
ACC003483,CUST03158,Salary,2020-08-12,BR0023,2558.12,Active
ACC003484,CUST03441,Salary,2026-02-26,BR0029,42096.4,Active
ACC003485,CUST00634,Current,2023-06-28,BR0013,14885.71,Active
ACC003486,CUST03461,Savings,2022-07-09,BR0033,5403.98,Active
ACC003487,CUST04857,Savings,2020-09-06,BR0007,28081.33,Active
ACC003488,CUST02331,Current,2023-11-27,BR0047,3400.44,Active
ACC003489,CUST00411,Salary,2026-03-01,BR0014,23101.59,Active
ACC003490,CUST03978,Salary,2026-04-12,BR0034,3994.0,Active
ACC003491,CUST00805,Salary,2024-03-12,BR0039,38312.31,Active
ACC003492,CUST02303,Current,2023-08-10,BR0043,7264.62,Active
ACC003493,CUST01992,Salary,2023-12-29,BR0034,12820.58,Active
ACC003494,CUST04164,Current,2020-09-08,BR0046,31342.78,Active
ACC003495,CUST02887,Savings,2023-09-29,BR0034,8716.29,Active
ACC003496,CUST02894,Current,2025-05-01,BR0039,20546.44,Active
ACC003497,CUST02872,Salary,2024-11-15,BR0003,3581.02,Active
ACC003498,CUST03128,Current,2022-01-06,BR0026,46959.97,Active
ACC003499,CUST04394,Savings,2026-05-01,BR0025,183119.93,Active
ACC003500,CUST04293,Savings,2020-05-10,BR0001,628223.1,Active
ACC003501,CUST01279,Salary,2022-09-05,BR0032,24572.96,Active
ACC003502,CUST00015,Salary,2026-05-12,BR0041,56717.89,Blocked
ACC003503,CUST00920,Salary,2020-06-06,BR0043,2599.95,Inactive
ACC003504,CUST02379,Current,2022-08-27,BR0010,133690.3,Active
ACC003505,CUST03753,Savings,2021-02-24,BR0023,55908.64,Active
ACC003506,CUST00146,Current,2022-12-13,BR0034,12323.7,Active
ACC003507,CUST00236,Salary,2026-07-06,BR0015,97208.84,Active
ACC003508,CUST03280,Salary,2021-04-05,BR0029,16230.2,Inactive
ACC003509,CUST04264,Salary,2024-04-15,BR0038,12712.87,Active
ACC003510,CUST04667,Current,2021-10-11,BR0007,38964.33,Active
ACC003511,CUST02840,Current,2025-10-26,BR0039,6148.57,Active
ACC003512,CUST03373,Current,2019-10-21,BR0006,75052.99,Active
ACC003513,CUST03939,Current,2024-12-04,BR0037,6203.15,Active
ACC003514,CUST03562,Current,2026-06-29,BR0034,6247.48,Active
ACC003515,CUST03424,Current,2026-05-25,BR0024,7393.62,Active
ACC003516,CUST04598,Current,2026-03-03,BR0049,54797.51,Active
ACC003517,CUST00828,Savings,2020-05-20,BR0028,10507.76,Active
ACC003518,CUST03532,Savings,2020-03-10,BR0023,4369.51,Active
ACC003519,CUST02994,Current,2021-01-11,BR0014,10648.6,Blocked
ACC003520,CUST02040,Savings,2020-11-21,BR0033,21195.61,Active
ACC003521,CUST03596,Savings,2022-07-23,BR0038,5339.21,Active
ACC003522,CUST00134,Salary,2021-01-05,BR0003,5530.22,Active
ACC003523,CUST04336,Current,2024-02-03,BR0028,277494.28,Active
ACC003524,CUST01753,Savings,2026-08-01,BR0050,7842.57,Active
ACC003525,CUST03907,Current,2025-07-07,BR0016,14948.24,Active
ACC003526,CUST01639,Savings,2024-03-13,BR0025,14176.14,Active
ACC003527,CUST04565,Current,2021-04-20,BR0007,13284.75,Active
ACC003528,CUST01318,Current,2023-09-21,BR0007,46426.05,Active
ACC003529,CUST04486,Current,2026-02-02,BR0044,68718.35,Active
ACC003530,CUST00848,Savings,2025-01-08,BR0017,15257.93,Active
ACC003531,CUST01135,Current,2022-08-21,BR0019,4995.17,Active
ACC003532,CUST00195,Salary,2019-11-26,BR0004,101653.81,Blocked
ACC003533,CUST02424,Salary,2022-07-17,BR0003,19645.25,Active
ACC003534,CUST00299,Salary,2022-12-17,BR0037,175674.16,Active
ACC003535,CUST04511,Savings,2026-05-23,BR0037,1488.16,Active
ACC003536,CUST03289,Salary,2026-02-01,BR0030,27847.09,Active
ACC003537,CUST04178,Current,2023-04-30,BR0009,220207.95,Active
ACC003538,CUST00798,Current,2020-07-12,BR0014,14415.84,Active
ACC003539,CUST02311,Savings,2026-07-08,BR0034,16804.6,Active
ACC003540,CUST00487,Savings,2024-01-04,BR0002,31401.6,Active
ACC003541,CUST02385,Savings,2026-04-01,BR0021,11264.88,Active
ACC003542,CUST02517,Salary,2026-07-22,BR0015,15146.33,Blocked
ACC003543,CUST04029,Salary,2023-01-27,BR0046,14685.59,Active
ACC003544,CUST03586,Salary,2021-06-15,BR0037,10374.39,Inactive
ACC003545,CUST03382,Current,2021-01-27,BR0018,96242.65,Active
ACC003546,CUST03175,Savings,2021-04-07,BR0033,38303.39,Active
ACC003547,CUST01595,Current,2024-12-06,BR0007,29755.04,Active
ACC003548,CUST03094,Savings,2025-01-26,BR0010,58121.17,Active
ACC003549,CUST03706,Current,2023-10-05,BR0041,16038.91,Active
ACC003550,CUST00035,Savings,2026-03-25,BR0009,8698.93,Active
ACC003551,CUST01063,Savings,2024-08-20,BR0019,10687.72,Active
ACC003552,CUST03132,Salary,2026-01-04,BR0030,22073.65,Active
ACC003553,CUST00837,Savings,2025-07-31,BR0024,6179.21,Active
ACC003554,CUST03023,Salary,2020-03-20,BR0037,12084.6,Active
ACC003555,CUST02150,Savings,2025-12-25,BR0034,11856.84,Active
ACC003556,CUST01360,Salary,2021-07-30,BR0001,281945.05,Active
ACC003557,CUST03382,Current,2025-03-28,BR0028,789.52,Active
ACC003558,CUST04443,Savings,2026-04-16,BR0012,17755.6,Active
ACC003559,CUST01042,Current,2023-11-08,BR0034,174701.23,Active
ACC003560,CUST02257,Current,2024-05-22,BR0041,25494.38,Active
ACC003561,CUST04782,Salary,2026-03-16,BR0025,54399.0,Active
ACC003562,CUST03411,Savings,2023-07-18,BR0021,24829.6,Active
ACC003563,CUST03203,Salary,2022-12-11,BR0021,9889.21,Active
ACC003564,CUST02309,Current,2022-05-23,BR0020,1494.73,Active
ACC003565,CUST01186,Savings,2025-02-11,BR0017,28185.05,Active
ACC003566,CUST01223,Current,2022-10-15,BR0035,8684.3,Active
ACC003567,CUST03219,Savings,2021-05-05,BR0047,8430.38,Active
ACC003568,CUST03781,Savings,2020-01-03,BR0030,12103.08,Active
ACC003569,CUST03007,Savings,2019-12-17,BR0015,178766.13,Inactive
ACC003570,CUST00901,Salary,2023-07-03,BR0003,394669.92,Active
ACC003571,CUST03116,Salary,2021-04-01,BR0025,28585.35,Active
ACC003572,CUST00998,Current,2019-09-06,BR0008,12610.43,Active
ACC003573,CUST02037,Salary,2024-07-03,BR0037,5363.27,Active
ACC003574,CUST03140,Savings,2022-09-03,BR0002,38647.92,Active
ACC003575,CUST00758,Salary,2019-10-18,BR0037,187116.5,Active
ACC003576,CUST01017,Savings,2025-04-20,BR0038,16369.77,Active
ACC003577,CUST01026,Salary,2022-10-26,BR0021,1268.01,Active
ACC003578,CUST03100,Salary,2025-03-02,BR0044,49220.21,Active
ACC003579,CUST02489,Salary,2022-07-13,BR0032,71860.33,Active
ACC003580,CUST04524,Salary,2023-03-09,BR0050,3284.55,Active
ACC003581,CUST00520,Savings,2026-01-10,BR0015,27222.01,Active
ACC003582,CUST02302,Savings,2019-09-18,BR0013,37853.22,Active
ACC003583,CUST04225,Savings,2022-05-01,BR0008,20176.45,Inactive
ACC003584,CUST04607,Salary,2023-08-04,BR0007,8527.7,Active
ACC003585,CUST02801,Savings,2020-05-16,BR0045,74542.5,Active
ACC003586,CUST01283,Current,2020-10-15,BR0041,13574.45,Active
ACC003587,CUST04811,Salary,2020-06-19,BR0001,3706.25,Active
ACC003588,CUST03690,Savings,2024-09-15,BR0033,1883.02,Active
ACC003589,CUST00012,Salary,2024-01-29,BR0048,100009.4,Active
ACC003590,CUST00392,Current,2024-06-04,BR0030,46165.9,Active
ACC003591,CUST04124,Current,2026-03-02,BR0034,24478.94,Active
ACC003592,CUST00179,Savings,2020-08-21,BR0007,12986.56,Active
ACC003593,CUST02898,Current,2024-09-10,BR0018,11674.96,Active
ACC003594,CUST01026,Savings,2020-10-20,BR0030,6057.89,Active
ACC003595,CUST03870,Salary,2023-09-04,BR0018,13124.73,Active
ACC003596,CUST03728,Salary,2023-11-08,BR0018,1730.03,Active
ACC003597,CUST01760,Current,2024-05-10,BR0017,9106.32,Active
ACC003598,CUST04757,Salary,2024-05-04,BR0034,15166.96,Active
ACC003599,CUST04951,Savings,2025-10-28,BR0016,45791.61,Active
ACC003600,CUST01874,Current,2026-02-16,BR0048,20996.02,Inactive
ACC003601,CUST02367,Savings,2022-07-19,BR0012,57177.04,Active
ACC003602,CUST03314,Current,2020-09-01,BR0005,111186.26,Active
ACC003603,CUST03157,Savings,2024-12-18,BR0015,78417.63,Active
ACC003604,CUST03694,Current,2026-07-19,BR0015,38739.38,Inactive
ACC003605,CUST04560,Savings,2019-12-04,BR0023,22342.26,Active
ACC003606,CUST03249,Savings,2026-05-03,BR0006,6788.97,Active
ACC003607,CUST00297,Savings,2025-01-28,BR0002,53526.54,Blocked
ACC003608,CUST04937,Current,2022-05-07,BR0042,165329.69,Active
ACC003609,CUST03335,Savings,2021-09-28,BR0011,33207.37,Active
ACC003610,CUST03246,Savings,2022-04-21,BR0025,219852.24,Active
ACC003611,CUST00175,Savings,2024-03-20,BR0018,3530.92,Active
ACC003612,CUST04269,Current,2026-08-23,BR0030,5513.77,Active
ACC003613,CUST04600,Current,2023-04-09,BR0050,61466.14,Active
ACC003614,CUST04784,Salary,2022-02-22,BR0038,30246.88,Active
ACC003615,CUST02068,Salary,2019-12-24,BR0005,106568.01,Active
ACC003616,CUST02019,Current,2020-07-22,BR0007,21621.3,Active
ACC003617,CUST00439,Current,2020-02-12,BR0030,7773.14,Active
ACC003618,CUST00589,Current,2022-03-15,BR0032,17046.29,Inactive
ACC003619,CUST01818,Salary,2025-04-21,BR0031,3500.91,Active
ACC003620,CUST02540,Salary,2020-10-24,BR0013,5685.6,Active
ACC003621,CUST00303,Current,2025-07-27,BR0034,70751.77,Active
ACC003622,CUST00606,Current,2021-11-05,BR0007,62777.05,Active
ACC003623,CUST03467,Savings,2026-08-03,BR0003,34050.68,Active
ACC003624,CUST00194,Savings,2022-11-17,BR0006,2792.54,Active
ACC003625,CUST02407,Savings,2020-12-13,BR0023,14327.21,Active
ACC003626,CUST04849,Current,2022-01-14,BR0029,5064.45,Active
ACC003627,CUST01904,Savings,2022-07-17,BR0043,90385.57,Active
ACC003628,CUST02483,Salary,2023-02-26,BR0037,10932.92,Active
ACC003629,CUST02806,Current,2020-04-13,BR0011,5985.55,Active
ACC003630,CUST00893,Current,2024-03-01,BR0050,22828.28,Active
ACC003631,CUST01730,Salary,2022-09-29,BR0015,10217.07,Active
ACC003632,CUST00011,Savings,2020-04-15,BR0020,130678.15,Active
ACC003633,CUST04798,Salary,2023-11-21,BR0012,9120.02,Active
ACC003634,CUST03312,Current,2022-04-10,BR0014,4108.96,Active
ACC003635,CUST00915,Salary,2025-12-06,BR0040,1663.21,Active
ACC003636,CUST03739,Savings,2022-03-14,BR0007,21227.57,Blocked
ACC003637,CUST01774,Salary,2023-02-10,BR0020,11222.59,Active
ACC003638,CUST01268,Current,2019-11-04,BR0033,3965.21,Active
ACC003639,CUST01248,Savings,2019-11-15,BR0048,91772.85,Active
ACC003640,CUST02859,Salary,2022-01-27,BR0025,49054.84,Active
ACC003641,CUST01996,Salary,2022-06-09,BR0010,21293.1,Active
ACC003642,CUST03179,Salary,2021-03-22,BR0030,113231.71,Active
ACC003643,CUST02137,Salary,2025-09-14,BR0006,48778.42,Blocked
ACC003644,CUST01978,Current,2020-06-10,BR0037,8205.61,Active
ACC003645,CUST01019,Current,2020-10-25,BR0039,6329.24,Active
ACC003646,CUST00274,Current,2024-02-11,BR0001,58781.23,Active
ACC003647,CUST04582,Salary,2024-10-11,BR0007,35441.56,Active
ACC003648,CUST01876,Current,2024-09-30,BR0030,27002.84,Active
ACC003649,CUST00971,Salary,2020-07-02,BR0008,7976.08,Active
ACC003650,CUST02778,Savings,2022-09-25,BR0026,45685.54,Active
ACC003651,CUST04813,Salary,2020-08-12,BR0040,8896.39,Active
ACC003652,CUST03040,Current,2020-06-16,BR0026,19489.21,Active
ACC003653,CUST01710,Salary,2021-11-23,BR0035,125033.0,Active
ACC003654,CUST03669,Savings,2026-03-08,BR0007,9966.64,Active
ACC003655,CUST02685,Current,2022-06-28,BR0032,3335.62,Active
ACC003656,CUST01891,Salary,2022-05-10,BR0046,6228.83,Active
ACC003657,CUST01084,Current,2020-09-13,BR0045,72631.83,Active
ACC003658,CUST00812,Salary,2021-03-15,BR0035,29901.9,Blocked
ACC003659,CUST03257,Salary,2024-07-20,BR0038,18870.35,Inactive
ACC003660,CUST02967,Current,2021-06-15,BR0009,11957.18,Active
ACC003661,CUST00449,Current,2024-08-07,BR0002,39435.9,Active
ACC003662,CUST01423,Current,2026-06-16,BR0004,7951.17,Active
ACC003663,CUST00658,Savings,2020-04-26,BR0043,31786.56,Active
ACC003664,CUST00454,Savings,2021-08-14,BR0021,9159.02,Active
ACC003665,CUST03402,Savings,2020-01-25,BR0038,7501.13,Active
ACC003666,CUST04603,Current,2022-01-01,BR0017,10249.82,Inactive
ACC003667,CUST04213,Savings,2022-04-19,BR0009,14037.83,Inactive
ACC003668,CUST01893,Savings,2026-02-13,BR0004,20772.89,Active
ACC003669,CUST04556,Salary,2024-04-30,BR0009,29218.2,Active
ACC003670,CUST01583,Salary,2026-01-26,BR0020,263.48,Active
ACC003671,CUST03076,Salary,2024-04-02,BR0040,8356.7,Active
ACC003672,CUST04594,Current,2020-04-29,BR0031,13768.19,Active
ACC003673,CUST01787,Savings,2026-07-21,BR0004,134064.25,Active
ACC003674,CUST02150,Salary,2025-09-17,BR0008,6026.95,Active
ACC003675,CUST03820,Salary,2024-04-26,BR0016,26778.54,Active
ACC003676,CUST03381,Current,2024-07-23,BR0021,132460.05,Active
ACC003677,CUST00576,Salary,2025-07-10,BR0009,4557.08,Active
ACC003678,CUST00589,Salary,2024-04-17,BR0036,35339.98,Active
ACC003679,CUST01145,Savings,2022-03-06,BR0027,8410.82,Active
ACC003680,CUST00669,Salary,2024-05-07,BR0047,12021.35,Blocked
ACC003681,CUST02355,Savings,2025-03-31,BR0031,8402.35,Active
ACC003682,CUST01830,Savings,2022-03-07,BR0010,9152.4,Active
ACC003683,CUST02145,Savings,2020-07-03,BR0045,577402.33,Active
ACC003684,CUST04978,Savings,2023-01-31,BR0028,60678.64,Active
ACC003685,CUST02596,Salary,2026-01-18,BR0040,82626.48,Active
ACC003686,CUST03391,Current,2019-12-30,BR0028,39751.08,Active
ACC003687,CUST01998,Savings,2022-04-21,BR0015,3205.08,Active
ACC003688,CUST00555,Salary,2023-03-23,BR0037,35381.68,Active
ACC003689,CUST01472,Current,2020-06-09,BR0009,79818.9,Active
ACC003690,CUST04372,Savings,2025-03-31,BR0041,7910.3,Active
ACC003691,CUST03721,Savings,2022-06-26,BR0012,70150.06,Active
ACC003692,CUST04936,Savings,2021-12-08,BR0030,51287.56,Active
ACC003693,CUST04957,Salary,2025-12-14,BR0037,203302.04,Active
ACC003694,CUST01356,Savings,2020-02-03,BR0021,13341.84,Active
ACC003695,CUST03396,Current,2020-10-24,BR0017,5900.94,Active
ACC003696,CUST04262,Current,2020-03-26,BR0049,14271.88,Inactive
ACC003697,CUST03517,Salary,2020-06-14,BR0047,123338.17,Active
ACC003698,CUST04156,Savings,2024-08-26,BR0008,2455.08,Active
ACC003699,CUST01824,Savings,2019-09-07,BR0003,1840.79,Active
ACC003700,CUST00200,Salary,2020-07-22,BR0046,24520.73,Active
ACC003701,CUST02626,Salary,2023-09-15,BR0032,12950.54,Active
ACC003702,CUST02736,Current,2020-01-05,BR0045,22231.68,Active
ACC003703,CUST00458,Salary,2023-08-22,BR0025,68485.28,Active
ACC003704,CUST01368,Current,2026-07-15,BR0034,11349.36,Active
ACC003705,CUST04996,Savings,2022-09-20,BR0011,2327.13,Active
ACC003706,CUST04728,Savings,2023-02-07,BR0045,256113.98,Active
ACC003707,CUST02183,Current,2024-04-04,BR0016,6656.35,Active
ACC003708,CUST00953,Current,2020-07-23,BR0012,6180.51,Active
ACC003709,CUST03251,Current,2021-11-24,BR0047,82823.24,Active
ACC003710,CUST01195,Savings,2020-12-31,BR0021,13885.68,Active
ACC003711,CUST00594,Salary,2024-09-03,BR0001,20413.1,Active
ACC003712,CUST02618,Current,2024-06-03,BR0043,39314.48,Active
ACC003713,CUST04652,Current,2026-05-28,BR0030,80845.87,Active
ACC003714,CUST03731,Salary,2021-10-03,BR0013,14762.53,Active
ACC003715,CUST02941,Current,2020-05-06,BR0038,136481.23,Active
ACC003716,CUST02837,Savings,2022-06-28,BR0037,1697.72,Inactive
ACC003717,CUST01197,Current,2021-01-30,BR0047,54816.4,Active
ACC003718,CUST00700,Savings,2021-03-23,BR0005,8043.08,Active
ACC003719,CUST01775,Current,2025-03-01,BR0030,114316.43,Active
ACC003720,CUST04323,Current,2024-06-27,BR0010,26119.92,Inactive
ACC003721,CUST03220,Salary,2025-08-10,BR0030,9823.31,Active
ACC003722,CUST00853,Savings,2020-07-13,BR0011,48796.28,Active
ACC003723,CUST04552,Current,2025-01-05,BR0047,64332.87,Active
ACC003724,CUST01682,Savings,2026-07-23,BR0002,47585.0,Active
ACC003725,CUST04449,Savings,2019-10-17,BR0024,6401.99,Active
ACC003726,CUST02042,Savings,2023-08-26,BR0048,12322.47,Inactive
ACC003727,CUST01198,Salary,2021-07-04,BR0011,21919.08,Active
ACC003728,CUST04577,Savings,2025-11-06,BR0033,20962.46,Active
ACC003729,CUST01404,Savings,2025-09-03,BR0003,54159.82,Active
ACC003730,CUST04274,Salary,2020-09-22,BR0013,1962.78,Active
ACC003731,CUST03616,Savings,2021-02-02,BR0046,32898.83,Active
ACC003732,CUST02893,Current,2025-12-04,BR0035,15553.21,Active
ACC003733,CUST01507,Savings,2026-08-23,BR0031,8052.99,Active
ACC003734,CUST00525,Salary,2025-06-15,BR0029,9036.4,Active
ACC003735,CUST04509,Current,2023-12-26,BR0009,17026.99,Active
ACC003736,CUST02076,Salary,2021-09-05,BR0005,292.57,Active
ACC003737,CUST01313,Current,2023-02-13,BR0040,9494.35,Active
ACC003738,CUST01715,Salary,2019-09-11,BR0026,7700.36,Active
ACC003739,CUST01287,Salary,2025-06-12,BR0047,41745.2,Active
ACC003740,CUST02896,Current,2024-02-05,BR0006,8378.03,Active
ACC003741,CUST00160,Savings,2021-12-22,BR0024,17015.22,Active
ACC003742,CUST00266,Salary,2024-07-21,BR0008,140186.92,Active
ACC003743,CUST04406,Current,2026-05-29,BR0046,72636.43,Active
ACC003744,CUST03517,Savings,2025-11-09,BR0014,65037.91,Active
ACC003745,CUST00106,Savings,2026-04-02,BR0027,12090.23,Active
ACC003746,CUST03702,Savings,2021-03-30,BR0009,42261.79,Active
ACC003747,CUST00314,Savings,2023-11-03,BR0048,16635.97,Active
ACC003748,CUST01892,Savings,2024-04-22,BR0046,17408.05,Active
ACC003749,CUST02226,Salary,2021-09-03,BR0010,36012.54,Active
ACC003750,CUST02250,Savings,2020-02-26,BR0030,10760.18,Active
ACC003751,CUST01677,Salary,2023-04-22,BR0008,132138.21,Blocked
ACC003752,CUST04696,Savings,2021-06-11,BR0036,18175.75,Active
ACC003753,CUST04966,Savings,2024-11-12,BR0027,46259.99,Active
ACC003754,CUST01812,Savings,2025-04-27,BR0028,126338.56,Active
ACC003755,CUST03493,Salary,2022-12-14,BR0025,75961.7,Active
ACC003756,CUST03861,Salary,2021-04-14,BR0044,4061.46,Active
ACC003757,CUST02038,Savings,2024-02-20,BR0001,37566.77,Active
ACC003758,CUST02282,Current,2022-02-20,BR0005,61136.43,Inactive
ACC003759,CUST03192,Savings,2022-07-30,BR0028,64230.64,Active
ACC003760,CUST04754,Current,2020-10-22,BR0001,5790.92,Active
ACC003761,CUST04478,Current,2023-02-02,BR0019,10012.18,Active
ACC003762,CUST02714,Salary,2024-09-03,BR0002,72654.45,Active
